model,Recall@5,Recall@10,Recall@50,NDCG@5,NDCG@10,NDCG@50,MRR@5,MRR@10,MRR@50
ENS_BPR__CDL_meta_human_wMean_0.7_0.3,0.006619639866489385,0.01071440828205098,0.01071440828205098,0.003785257547775776,0.005333732713266156,0.005274548237745172,0.0037558685446009393,0.005080948654892317,0.005080948654892317
ENS_BPR__CDL_meta_human_wMean_0.9_0.1,0.006619639866489385,0.01071440828205098,0.01071440828205098,0.003785257547775776,0.005333732713266156,0.005274548237745172,0.0037558685446009393,0.005080948654892317,0.005080948654892317
ENS_BPR__ConvMF_meta_human_wBorda_0.3_0.7,0.0037656494522691703,0.010706661999286165,0.010706661999286165,0.0024796493876607824,0.004882991170969889,0.004858120437081644,0.00352112676056338,0.0051838810641627545,0.0051838810641627545
ENS_BPR__CTR_l_synth_aspect_mean,0.004587245696400626,0.010651408450704225,0.010651408450704225,0.0027358700193012633,0.004546176919954833,0.004546176919954833,0.003149452269170579,0.003961267605633803,0.003961267605633803
ENS_BPR__CTR_l_synth_aspect_wMean_0.5_0.5,0.004587245696400626,0.010651408450704225,0.010651408450704225,0.0027358700193012633,0.004546176919954833,0.004546176919954833,0.003149452269170579,0.003961267605633803,0.003961267605633803
ENS_BPR__CDL_l_synth_aspect_wMean_0.7_0.3,0.006500405944438561,0.010539749216546844,0.010539749216546844,0.0038377587316399072,0.005319307237121306,0.005249145778170762,0.003599374021909233,0.004733493553916088,0.004733493553916088
ENS_BPR__CDL_l_synth_aspect_wMean_0.9_0.1,0.006500405944438561,0.010539749216546844,0.010539749216546844,0.0038377587316399072,0.005319307237121306,0.005249145778170762,0.003599374021909233,0.004733493553916088,0.004733493553916088
ENS_BPR__CTR_m_synth_dense_mean,0.004254694835680751,0.010525653923541248,0.010525653923541248,0.0028344165308868676,0.004848538583942468,0.004848538583942468,0.003071205007824726,0.004099597585513078,0.004099597585513078
ENS_BPR__CTR_m_synth_dense_wMean_0.5_0.5,0.004254694835680751,0.010525653923541248,0.010525653923541248,0.0028344165308868676,0.004848538583942468,0.004848538583942468,0.003071205007824726,0.004099597585513078,0.004099597585513078
ENS_BPR__CTR_l_synth_dense_mean,0.003051643192488263,0.010496311200536552,0.010496311200536552,0.0027328630197674566,0.005351109591792475,0.005351109591792475,0.0034624413145539906,0.005083743199940384,0.005083743199940384
ENS_BPR__CTR_l_synth_dense_wMean_0.5_0.5,0.003051643192488263,0.010496311200536552,0.010496311200536552,0.0027328630197674566,0.005351109591792475,0.005351109591792475,0.0034624413145539906,0.005083743199940384,0.005083743199940384
ENS_BPR__ConvMF_l_synth_dense_rrf_k10,0.005327162781758779,0.010452358399912143,0.010452358399912143,0.0028779322310696063,0.004588249397046869,0.004554965121871619,0.0026995305164319245,0.003915157612340711,0.003915157612340711
ENS_BPR__HFT_m_synth_dense_wMean_0.7_0.3,0.004414449660928534,0.010429707876890978,0.010429707876890978,0.0031198473005710605,0.005141041014512436,0.005141041014512436,0.004088419405320814,0.0051577986437141374,0.0051577986437141374
ENS_BPR__HFT_m_synth_dense_wMean_0.9_0.1,0.004414449660928534,0.010429707876890978,0.010429707876890978,0.0031198473005710605,0.005141041014512436,0.005141041014512436,0.004088419405320814,0.0051577986437141374,0.0051577986437141374
ENS_MF__BPR_rrf_k10,0.0070632126089872575,0.010391809923870711,0.010391809923870711,0.0048404725379833265,0.006295151020707088,0.006264503451881466,0.0056533646322378716,0.00707811684924361,0.00707811684924361
ENS_BPR__ConvMF_m_synth_dense_wMean_0.1_0.9,0.0029342723004694834,0.010328638497652583,0.010328638497652583,0.001944740025724746,0.004690912353865377,0.004690912353865377,0.002190923317683881,0.0038778970116998285,0.0038778970116998285
ENS_BPR__ConvMF_m_synth_dense_wMean_0.3_0.7,0.0029342723004694834,0.010328638497652583,0.010328638497652583,0.001944740025724746,0.004690912353865377,0.004690912353865377,0.002190923317683881,0.0038778970116998285,0.0038778970116998285
ENS_BPR__ConvMF_meta_only_wMean_0.1_0.9,0.002347417840375587,0.010328638497652583,0.010328638497652583,0.0015849734122319022,0.004510544751705587,0.004510544751705587,0.0018583724569640062,0.0036203331097697296,0.0036203331097697296
ENS_BPR__ConvMF_meta_only_wMean_0.3_0.7,0.002347417840375587,0.010328638497652583,0.010328638497652583,0.0015849734122319022,0.004510544751705587,0.004510544751705587,0.0018583724569640062,0.0036203331097697296,0.0036203331097697296
ENS_BPR__CTR_s_synth_dense_wMean_0.1_0.9,0.002347417840375587,0.010328638497652583,0.010328638497652583,0.0016663389543992812,0.004598705859916412,0.004598705859916412,0.001956181533646322,0.0037768276324614347,0.0037768276324614347
ENS_BPR__CTR_s_synth_dense_wMean_0.3_0.7,0.002347417840375587,0.010328638497652583,0.010328638497652583,0.0016663389543992812,0.004598705859916412,0.004598705859916412,0.001956181533646322,0.0037768276324614347,0.0037768276324614347
ENS_BPR__HFT_m_synth_aspect_wMean_0.7_0.3,0.004952227987809901,0.010266521154215743,0.010266521154215743,0.00468311615847023,0.006504998057715388,0.00641895945452368,0.005907668231611893,0.007067870184067368,0.007067870184067368
ENS_BPR__HFT_m_synth_aspect_wMean_0.9_0.1,0.004952227987809901,0.010266521154215743,0.010266521154215743,0.00468311615847023,0.006504998057715388,0.00641895945452368,0.005907668231611893,0.007067870184067368,0.007067870184067368
ENS_BPR__ConvMF_meta_human_wMean_0.1_0.9,0.0035211267605633804,0.010211267605633801,0.010211267605633801,0.002090339227607185,0.004437098437358809,0.004437098437358809,0.002269170579029734,0.003551866756092108,0.003551866756092108
ENS_BPR__ConvMF_meta_human_wMean_0.3_0.7,0.0035211267605633804,0.010211267605633801,0.010211267605633801,0.002090339227607185,0.004437098437358809,0.004437098437358809,0.002269170579029734,0.003551866756092108,0.003551866756092108
ENS_BPR__CTR_meta_human_wMean_0.1_0.9,0.002347417840375587,0.010211267605633801,0.010211267605633801,0.0016663389543992812,0.004575485150310964,0.004575485150310964,0.001956181533646322,0.00372932036664431,0.00372932036664431
ENS_BPR__CTR_meta_human_wMean_0.3_0.7,0.002347417840375587,0.010211267605633801,0.010211267605633801,0.0016663389543992812,0.004575485150310964,0.004575485150310964,0.001956181533646322,0.00372932036664431,0.00372932036664431
ENS_BPR__HFT_s_synth_dense_rrf_k10,0.006190677201611227,0.010142163899576796,0.010142163899576796,0.004523399380518547,0.005679669247992783,0.005593630644801077,0.006670579029733959,0.007725054027870929,0.007725054027870929
ENS_BPR__HFT_s_synth_dense_borda,0.005603822741517331,0.010142163899576796,0.010142163899576796,0.004662081605964768,0.005953254086619231,0.00591996981144398,0.007003129890453834,0.007884343095610702,0.007884343095610702
ENS_BPR__HFT_s_synth_dense_wBorda_0.5_0.5,0.005603822741517331,0.010142163899576796,0.010142163899576796,0.004662081605964768,0.005953254086619231,0.00591996981144398,0.007003129890453834,0.007884343095610702,0.007884343095610702
ENS_MF__BPR_wBorda_0.9_0.1,0.004536478128027424,0.01010181459125121,0.01010181459125121,0.0034723568879164667,0.005455460360470687,0.005455460360470687,0.003834115805946792,0.005401855577911916,0.005401855577911916
ENS_BPR__ConvMF_m_synth_aspect_rrf_k10,0.004091679707876891,0.01009495079639631,0.01009495079639631,0.0032370026000763078,0.0053191428926406105,0.005268371958406632,0.004284037558685446,0.00566594008495417,0.00566594008495417
ENS_BPR__CDL_s_synth_dense_mean,0.005578206078576724,0.010000573617141443,0.010000573617141443,0.004526928129201427,0.006189306826902387,0.006146287525306535,0.0052816901408450695,0.0065937290409121396,0.0065937290409121396
ENS_BPR__CDL_s_synth_dense_wMean_0.5_0.5,0.005578206078576724,0.010000573617141443,0.010000573617141443,0.004526928129201427,0.006189306826902387,0.006146287525306535,0.0052816901408450695,0.0065937290409121396,0.0065937290409121396
ENS_BPR__HFT_m_synth_aspect_borda,0.006243479394887845,0.009982874831837026,0.009982874831837026,0.004379699459813031,0.0057385363617058335,0.005707888792880212,0.005594679186228482,0.006890416573515166,0.006890416573515166
ENS_BPR__HFT_m_synth_aspect_wBorda_0.5_0.5,0.006243479394887845,0.009982874831837026,0.009982874831837026,0.004379699459813031,0.0057385363617058335,0.005707888792880212,0.005594679186228482,0.006890416573515166,0.006890416573515166
ENS_BPR__ConvMF_meta_human_borda,0.004678534167970787,0.009963313016500563,0.009963313016500563,0.003672003713489968,0.00555167615571679,0.005521028586891169,0.004968701095461659,0.006347343319174305,0.006347343319174305
ENS_BPR__ConvMF_meta_human_wBorda_0.5_0.5,0.004678534167970787,0.009963313016500563,0.009963313016500563,0.003672003713489968,0.00555167615571679,0.005521028586891169,0.004968701095461659,0.006347343319174305,0.006347343319174305
ENS_BPR__ConvMF_meta_human_rrf_k10,0.004482916014606156,0.009963313016500563,0.009963313016500563,0.003038114683024258,0.004964230383508694,0.0049335828146830725,0.004049295774647887,0.005492678291974066,0.005492678291974066
ENS_BPR__ConvMF_l_synth_dense_rrf_k120,0.005203442879499218,0.0099437512011641,0.0099437512011641,0.0030026018099174466,0.004731751572188613,0.004705851371842877,0.002816901408450704,0.004187159997019152,0.004187159997019152
ENS_BPR__ConvMF_l_synth_dense_rrf_k60,0.005203442879499218,0.0099437512011641,0.0099437512011641,0.0030026018099174466,0.004731751572188613,0.004705851371842877,0.002816901408450704,0.004187159997019152,0.004187159997019152
ENS_BPR__ConvMF_l_synth_dense_rrf_k90,0.005203442879499218,0.0099437512011641,0.0099437512011641,0.0030026018099174466,0.004731751572188613,0.004705851371842877,0.002816901408450704,0.004187159997019152,0.004187159997019152
ENS_BPR__HFT_s_synth_aspect_borda,0.006109635395217307,0.009837558489337584,0.009837558489337584,0.004379699459813031,0.005623311674636894,0.0055900273994616435,0.005594679186228482,0.006650551456889485,0.006650551456889485
ENS_BPR__HFT_s_synth_aspect_wBorda_0.5_0.5,0.006109635395217307,0.009837558489337584,0.009837558489337584,0.004379699459813031,0.005623311674636894,0.0055900273994616435,0.005594679186228482,0.006650551456889485,0.006650551456889485
ENS_BPR__HFT_s_synth_aspect_rrf_k120,0.005433061330948655,0.009837558489337584,0.009837558489337584,0.004012785924060868,0.005747343690890401,0.005720201533535713,0.004831768388106416,0.00629517847827707,0.00629517847827707
ENS_BPR__HFT_s_synth_aspect_rrf_k30,0.005433061330948655,0.009837558489337584,0.009837558489337584,0.003607200837635468,0.005338769610460697,0.005311627453106009,0.004342723004694835,0.005819174305089798,0.005819174305089798
ENS_BPR__HFT_s_synth_aspect_rrf_k60,0.005433061330948655,0.009837558489337584,0.009837558489337584,0.0035796048836517803,0.005314162650481314,0.005287020493126626,0.004244913928012519,0.005708324018183174,0.005708324018183174
ENS_BPR__HFT_s_synth_aspect_rrf_k90,0.005433061330948655,0.009837558489337584,0.009837558489337584,0.004012785924060868,0.005747343690890401,0.005720201533535713,0.004831768388106416,0.00629517847827707,0.00629517847827707
ENS_BPR__ConvMF_m_synth_dense_rrf_k30,0.003032081377151799,0.009803729786124152,0.009803729786124152,0.001750319173664221,0.0042954811188049054,0.0042954811188049054,0.0017605633802816902,0.0035518667560921076,0.0035518667560921076
ENS_BPR__CDL_s_synth_aspect_wMean_0.7_0.3,0.005131078870886136,0.0097735781158687,0.0097735781158687,0.0032815759658293866,0.0050481673494199115,0.00498521233959013,0.004049295774647887,0.005454486176317162,0.005454486176317162
ENS_BPR__CDL_s_synth_aspect_wMean_0.9_0.1,0.005131078870886136,0.0097735781158687,0.0097735781158687,0.0032815759658293866,0.0050481673494199115,0.00498521233959013,0.004049295774647887,0.005454486176317162,0.005454486176317162
ENS_BPR__HFT_l_synth_dense_wMean_0.1_0.9,0.004107981220657277,0.009741784037558687,0.009741784037558687,0.0023602151728149994,0.0043910828747585565,0.0043910828747585565,0.0024647887323943664,0.003744224606900663,0.003744224606900663
ENS_BPR__HFT_l_synth_dense_wMean_0.3_0.7,0.004107981220657277,0.009741784037558687,0.009741784037558687,0.0023602151728149994,0.0043910828747585565,0.0043910828747585565,0.0024647887323943664,0.003744224606900663,0.003744224606900663
ENS_MF__BPR_wMean_0.7_0.3,0.0035211267605633804,0.009741784037558687,0.009741784037558687,0.0019891369491150048,0.004258895676083402,0.004258895676083402,0.001995305164319249,0.0034680304046501224,0.0034680304046501224
ENS_MF__BPR_wMean_0.9_0.1,0.0035211267605633804,0.009741784037558687,0.009741784037558687,0.0019891369491150048,0.004258895676083402,0.004258895676083402,0.001995305164319249,0.0034680304046501224,0.0034680304046501224
ENS_BPR__CTR_meta_only_wMean_0.1_0.9,0.0035211267605633804,0.009741784037558687,0.009741784037558687,0.0021718278723257987,0.004509617913816117,0.004509617913816117,0.0022496087636932707,0.0037782249049854687,0.0037782249049854687
ENS_BPR__CTR_meta_only_wMean_0.3_0.7,0.0035211267605633804,0.009741784037558687,0.009741784037558687,0.0021718278723257987,0.004509617913816117,0.004509617913816117,0.0022496087636932707,0.0037782249049854687,0.0037782249049854687
ENS_BPR__CTR_m_synth_dense_wMean_0.1_0.9,0.0029342723004694834,0.009741784037558687,0.009741784037558687,0.00181193815628172,0.004268882693474517,0.004268882693474517,0.002034428794992175,0.0035290446381995677,0.0035290446381995677
ENS_BPR__CTR_m_synth_dense_wMean_0.3_0.7,0.0029342723004694834,0.009741784037558687,0.009741784037558687,0.00181193815628172,0.004268882693474517,0.004268882693474517,0.002034428794992175,0.0035290446381995677,0.0035290446381995677
ENS_BPR__ConvMF_all_reviews_text_wMean_0.1_0.9,0.002347417840375587,0.009741784037558687,0.009741784037558687,0.0015849734122319022,0.0043025174197994275,0.0043025174197994275,0.0018583724569640062,0.0035029622177509506,0.0035029622177509506
ENS_BPR__ConvMF_all_reviews_text_wMean_0.3_0.7,0.002347417840375587,0.009741784037558687,0.009741784037558687,0.0015849734122319022,0.0043025174197994275,0.0043025174197994275,0.0018583724569640062,0.0035029622177509506,0.0035029622177509506
ENS_BPR__CTR_s_synth_aspect_wMean_0.1_0.9,0.002347417840375587,0.009741784037558687,0.009741784037558687,0.0015849734122319022,0.004262013596136015,0.004262013596136015,0.0018583724569640062,0.003491318280050674,0.003491318280050674
ENS_BPR__CTR_s_synth_aspect_wMean_0.3_0.7,0.002347417840375587,0.009741784037558687,0.009741784037558687,0.0015849734122319022,0.004262013596136015,0.004262013596136015,0.0018583724569640062,0.003491318280050674,0.003491318280050674
ENS_BPR__ConvMF_s_synth_aspect_rrf_k30,0.003907239734704523,0.009720187597318805,0.009720187597318805,0.0030686428479826484,0.0049727261022559635,0.004946825901910229,0.004910015649452269,0.006053916089127357,0.006053916089127357
ENS_BPR__HFT_meta_human_wBorda_0.3_0.7,0.004352503912363068,0.009707146387094497,0.009707146387094497,0.002813077138572379,0.004860292500489561,0.004835421766601317,0.00346244131455399,0.005098647440196736,0.005098647440196736
ENS_BPR__HFT_m_synth_dense_mean,0.004577464788732395,0.009696139801773605,0.009696139801773605,0.002952544119084427,0.004660655178107854,0.004660655178107854,0.003658059467918622,0.004597026604068857,0.004597026604068857
ENS_BPR__HFT_m_synth_dense_wMean_0.5_0.5,0.004577464788732395,0.009696139801773605,0.009696139801773605,0.002952544119084427,0.004660655178107854,0.004660655178107854,0.003658059467918622,0.004597026604068857,0.004597026604068857
ENS_BPR__ConvMF_m_synth_dense_borda,0.00503373555171183,0.009669885786453615,0.009669885786453615,0.003764056220245743,0.0052556878197936065,0.005222403544618355,0.0046557120500782465,0.005662679782398092,0.005662679782398092
ENS_BPR__ConvMF_m_synth_dense_wBorda_0.5_0.5,0.00503373555171183,0.009669885786453615,0.009669885786453615,0.003764056220245743,0.0052556878197936065,0.005222403544618355,0.0046557120500782465,0.005662679782398092,0.005662679782398092
ENS_BPR__HFT_s_synth_dense_rrf_k30,0.00582552331533058,0.009653118516165215,0.009653118516165215,0.004468411041575215,0.005634724698991715,0.005548686095800008,0.006533646322378716,0.007605820105820107,0.007605820105820107
ENS_BPR__ConvMF_m_synth_aspect_borda,0.005327162781758778,0.009633850863465392,0.009633850863465392,0.0041009310273141955,0.005425908539159634,0.005361976695158761,0.005535993740219092,0.0062788769654966835,0.0062788769654966835
ENS_BPR__ConvMF_m_synth_aspect_wBorda_0.5_0.5,0.005327162781758778,0.009633850863465392,0.009633850863465392,0.0041009310273141955,0.005425908539159634,0.005361976695158761,0.005535993740219092,0.0062788769654966835,0.0062788769654966835
ENS_BPR__HFT_l_synth_aspect_wMean_0.1_0.9,0.004107981220657277,0.009624413145539907,0.009624413145539907,0.0024116515000906463,0.004344565843857613,0.004344565843857613,0.0025234741784037557,0.0036282509874059165,0.0036282509874059165
ENS_BPR__HFT_l_synth_aspect_wMean_0.3_0.7,0.004107981220657277,0.009624413145539907,0.009624413145539907,0.0024116515000906463,0.004344565843857613,0.004344565843857613,0.0025234741784037557,0.0036282509874059165,0.0036282509874059165
ENS_BPR__HFT_m_synth_dense_rrf_k30,0.004805685967657799,0.009552514894434837,0.009552514894434837,0.004004497813637241,0.005902229588574793,0.005877358854686549,0.005418622848200313,0.006968663834861018,0.006968663834861018
ENS_BPR__ConvMF_m_synth_aspect_wMean_0.1_0.9,0.0035211267605633804,0.009546165884194052,0.009546165884194052,0.0019875896756071255,0.004240380013954817,0.004240380013954817,0.0020344287949921754,0.003524387063119458,0.003524387063119458
ENS_BPR__ConvMF_m_synth_aspect_wMean_0.3_0.7,0.0035211267605633804,0.009546165884194052,0.009546165884194052,0.0019875896756071255,0.004240380013954817,0.004240380013954817,0.0020344287949921754,0.003524387063119458,0.003524387063119458
ENS_BPR__ConvMF_m_synth_dense_rrf_k120,0.003032081377151799,0.009510302556077203,0.009510302556077203,0.0017185556892452848,0.0041000879517108235,0.0041000879517108235,0.001662754303599374,0.0032398092257247186,0.0032398092257247186
ENS_BPR__ConvMF_m_synth_dense_rrf_k60,0.003032081377151799,0.009510302556077203,0.009510302556077203,0.0017185556892452848,0.0041000879517108235,0.0041000879517108235,0.001662754303599374,0.0032398092257247186,0.0032398092257247186
ENS_BPR__ConvMF_m_synth_dense_rrf_k90,0.003032081377151799,0.009510302556077203,0.009510302556077203,0.0017185556892452848,0.0041000879517108235,0.0041000879517108235,0.001662754303599374,0.0032398092257247186,0.0032398092257247186
ENS_BPR__HFT_m_synth_dense_rrf_k120,0.00457094418362024,0.00949074074074074,0.00949074074074074,0.004087555873874112,0.006064267627501472,0.006064267627501472,0.0050273865414710486,0.00659372904091214,0.00659372904091214
ENS_BPR__HFT_m_synth_dense_rrf_k60,0.00457094418362024,0.00949074074074074,0.00949074074074074,0.003654374833465024,0.005631086587092385,0.005631086587092385,0.004440532081377152,0.006006874580818244,0.006006874580818244
ENS_BPR__HFT_m_synth_dense_rrf_k90,0.00457094418362024,0.00949074074074074,0.00949074074074074,0.003654374833465024,0.005631086587092385,0.005631086587092385,0.004440532081377152,0.006006874580818244,0.006006874580818244
ENS_BPR__ConvMF_m_synth_dense_rrf_k10,0.0036026343244653105,0.009474267633088982,0.009474267633088982,0.0023772793492451406,0.0044527821283705344,0.004422134559544913,0.0027190923317683877,0.004145241821298159,0.004145241821298159
ENS_BPR__ConvMF_l_synth_dense_rrf_k30,0.004499217527386541,0.009435144002416055,0.009435144002416055,0.002386539982889657,0.004323727899086524,0.00429782769874079,0.0020539906103286382,0.003619867352261718,0.003619867352261718
ENS_BPR__VAECF_wBorda_0.3_0.7,0.0033744131455399062,0.009435144002416055,0.009435144002416055,0.0025973542534930903,0.004685781633847056,0.004660910899958812,0.0035211267605633804,0.004852727475966913,0.004852727475966913
ENS_BPR__ConvMF_s_synth_aspect_borda,0.005914017241852675,0.00938763673659893,0.00938763673659893,0.004296480834240019,0.005378015935329152,0.005344731660153901,0.005535993740219092,0.006396247857515464,0.006396247857515464
ENS_BPR__ConvMF_s_synth_aspect_wBorda_0.5_0.5,0.005914017241852675,0.00938763673659893,0.00938763673659893,0.004296480834240019,0.005378015935329152,0.005344731660153901,0.005535993740219092,0.006396247857515464,0.006396247857515464
ENS_BPR__ConvMF_s_synth_aspect_rrf_k10,0.004516744717819587,0.00938763673659893,0.00938763673659893,0.0037217604662093382,0.005270258727819339,0.005236974452644088,0.005203442879499218,0.006295178478277069,0.006295178478277069
ENS_BPR__CDL_m_synth_aspect_wMean_0.7_0.3,0.003398460941085107,0.00930269727526955,0.00930269727526955,0.0030810989217068914,0.005292861527121311,0.005232435094591374,0.005223004694835681,0.006795867799388926,0.006795867799388926
ENS_BPR__CDL_m_synth_aspect_wMean_0.9_0.1,0.003398460941085107,0.00930269727526955,0.00930269727526955,0.0030810989217068914,0.005292861527121311,0.005232435094591374,0.005223004694835681,0.006795867799388926,0.006795867799388926
ENS_BPR__ConvMF_l_synth_dense_wMean_0.7_0.3,0.005089160695165142,0.009299608567584846,0.009299608567584846,0.003742949374232047,0.0050932945536202685,0.005056239744136222,0.004381846635367762,0.005204840152023251,0.005204840152023251
ENS_BPR__ConvMF_l_synth_dense_wMean_0.9_0.1,0.005089160695165142,0.009299608567584846,0.009299608567584846,0.003742949374232047,0.0050932945536202685,0.005056239744136222,0.004381846635367762,0.005204840152023251,0.005204840152023251
ENS_BPR__HFT_meta_only_rrf_k10,0.0055504322229674346,0.00927026584458015,0.00927026584458015,0.0036400717738766016,0.004944513013332969,0.004913865444507347,0.00467527386541471,0.005868544600938967,0.005868544600938967
ENS_BPR__HFT_meta_only_rrf_k120,0.005433061330948655,0.00927026584458015,0.00927026584458015,0.004164446004954069,0.005632641156976787,0.005606740956631053,0.005359937402190923,0.006632386914077054,0.006632386914077054
ENS_BPR__HFT_meta_only_rrf_k30,0.005433061330948655,0.00927026584458015,0.00927026584458015,0.004216565913519468,0.00567949023367339,0.005652348076318703,0.005555555555555556,0.006857347790446382,0.006857347790446382
ENS_BPR__HFT_meta_only_rrf_k60,0.005433061330948655,0.00927026584458015,0.00927026584458015,0.004164446004954069,0.005632641156976787,0.005606740956631053,0.005359937402190923,0.006632386914077054,0.006632386914077054
ENS_BPR__HFT_meta_only_rrf_k90,0.005433061330948655,0.00927026584458015,0.00927026584458015,0.004164446004954069,0.005632641156976787,0.005606740956631053,0.005359937402190923,0.006632386914077054,0.006632386914077054
ENS_BPR__ConvMF_s_synth_dense_rrf_k10,0.004717657798643715,0.009239525849051423,0.009239525849051423,0.0025635156665447514,0.004371846678380396,0.00434316714398316,0.002856025039123631,0.004478724197034056,0.004478724197034056
ENS_BPR__ConvMF_m_synth_aspect_wMean_0.7_0.3,0.005105633802816901,0.009213615023474179,0.009213615023474179,0.003322268685311077,0.004588802467600462,0.004588802467600462,0.0031690140845070424,0.0037814852075415454,0.0037814852075415454
ENS_BPR__ConvMF_m_synth_aspect_wMean_0.9_0.1,0.005105633802816901,0.009213615023474179,0.009213615023474179,0.003322268685311077,0.004588802467600462,0.004588802467600462,0.0031690140845070424,0.0037814852075415454,0.0037814852075415454
ENS_BPR__ConvMF_m_synth_aspect_mean,0.00363849765258216,0.009213615023474179,0.009213615023474179,0.0026644587674255213,0.004392759426748225,0.004392759426748225,0.0026799687010954617,0.003491784037558685,0.003491784037558685
ENS_BPR__ConvMF_m_synth_aspect_wMean_0.5_0.5,0.00363849765258216,0.009213615023474179,0.009213615023474179,0.0026644587674255213,0.004392759426748225,0.004392759426748225,0.0026799687010954617,0.003491784037558685,0.003491784037558685
ENS_BPR__ConvMF_l_synth_dense_wBorda_0.3_0.7,0.0033744131455399062,0.009211580398570762,0.009211580398570762,0.0020339173638187938,0.004155379251640848,0.004129479051295114,0.001995305164319249,0.0034736194947462555,0.0034736194947462555
ENS_BPR__CTR_l_synth_dense_wMean_0.7_0.3,0.005801475519785379,0.00919684775318578,0.00919684775318578,0.0040888003951591485,0.0051461220580370235,0.0051461220580370235,0.004831768388106416,0.005602597063864669,0.005602597063864669
ENS_BPR__CTR_l_synth_dense_wMean_0.9_0.1,0.005801475519785379,0.00919684775318578,0.00919684775318578,0.0040888003951591485,0.0051461220580370235,0.0051461220580370235,0.004831768388106416,0.005602597063864669,0.005602597063864669
ENS_BPR__CDL_s_synth_dense_wBorda_0.1_0.9,0.0075312989045383414,0.009145148669796557,0.009145148669796557,0.006095719089569459,0.006778039969109145,0.006704117282287797,0.007081377151799687,0.007606285863328116,0.007606285863328116
ENS_BPR__HFT_meta_only_borda,0.00564015182714219,0.00910259314169618,0.00910259314169618,0.004254845338119542,0.005253552103167613,0.005220267827992362,0.005594679186228482,0.006386466949847232,0.006386466949847232
ENS_BPR__HFT_meta_only_wBorda_0.5_0.5,0.00564015182714219,0.00910259314169618,0.00910259314169618,0.004254845338119542,0.005253552103167613,0.005220267827992362,0.005594679186228482,0.006386466949847232,0.006386466949847232
ENS_BPR__HFT_meta_human_mean,0.003227699530516432,0.009096244131455399,0.009096244131455399,0.0022976446180874815,0.004342289420512224,0.004342289420512224,0.002190923317683881,0.003332960727326924,0.003332960727326924
ENS_BPR__HFT_meta_human_wMean_0.5_0.5,0.003227699530516432,0.009096244131455399,0.009096244131455399,0.0022976446180874815,0.004342289420512224,0.004342289420512224,0.002190923317683881,0.003332960727326924,0.003332960727326924
ENS_BPR__HFT_m_synth_aspect_mean,0.005343464294539165,0.009060209208467177,0.009060209208467177,0.004035845368497819,0.00513621632927959,0.005050177726087882,0.004694835680751174,0.005389280125195618,0.005389280125195618
ENS_BPR__HFT_m_synth_aspect_wMean_0.5_0.5,0.005343464294539165,0.009060209208467177,0.009060209208467177,0.004035845368497819,0.00513621632927959,0.005050177726087882,0.004694835680751174,0.005389280125195618,0.005389280125195618
MF,0.004536478128027424,0.008977010209404576,0.034627207690587976,0.0034723568879164667,0.005102690270738207,0.011412706289524318,0.003834115805946792,0.005139168343393695,0.007043576920181493
ENS_BPR__HFT_m_synth_aspect_rrf_k10,0.005237443177584023,0.008976838614533205,0.008976838614533205,0.0034474247194520567,0.004885185987997596,0.004854538419171976,0.004225352112676056,0.0055210894999627395,0.0055210894999627395
ENS_BPR__HFT_m_synth_aspect_rrf_k120,0.004650588717490125,0.008976838614533205,0.008976838614533205,0.003512931219553822,0.005207149895334752,0.005181249694989017,0.0045774647887323935,0.006078135479543931,0.006078135479543931
ENS_BPR__HFT_m_synth_aspect_rrf_k30,0.004650588717490125,0.008976838614533205,0.008976838614533205,0.003512931219553822,0.005210878766792954,0.005183736609438266,0.0045774647887323935,0.006094436992324316,0.006094436992324316
ENS_BPR__HFT_m_synth_aspect_rrf_k60,0.004650588717490125,0.008976838614533205,0.008976838614533205,0.003512931219553822,0.005207149895334752,0.005181249694989017,0.0045774647887323935,0.006078135479543931,0.006078135479543931
ENS_BPR__HFT_m_synth_aspect_rrf_k90,0.004650588717490125,0.008976838614533205,0.008976838614533205,0.003512931219553822,0.005207149895334752,0.005181249694989017,0.0045774647887323935,0.006078135479543931,0.006078135479543931
ENS_BPR__HFT_meta_only_wMean_0.1_0.9,0.004107981220657277,0.008959311424100159,0.008959311424100159,0.0023602151728149994,0.004216147636472839,0.004216147636472839,0.0024647887323943664,0.003760526119681049,0.003760526119681049
ENS_BPR__HFT_meta_only_wMean_0.3_0.7,0.004107981220657277,0.008959311424100159,0.008959311424100159,0.0023602151728149994,0.004216147636472839,0.004216147636472839,0.0024647887323943664,0.003760526119681049,0.003760526119681049
ENS_BPR__ConvMF_m_synth_aspect_rrf_k120,0.006671976302257991,0.008921241876208517,0.008921241876208517,0.004931564239051083,0.005832502038855447,0.005781731104621468,0.006142410015649452,0.00706460988151129,0.00706460988151129
ENS_BPR__ConvMF_m_synth_aspect_rrf_k60,0.006671976302257991,0.008921241876208517,0.008921241876208517,0.004931564239051083,0.005832502038855447,0.005781731104621468,0.006142410015649452,0.00706460988151129,0.00706460988151129
ENS_BPR__ConvMF_m_synth_aspect_rrf_k90,0.006671976302257991,0.008921241876208517,0.008921241876208517,0.004931564239051083,0.005832502038855447,0.005781731104621468,0.006142410015649452,0.00706460988151129,0.00706460988151129
